sa4_name,name,x,y
Parramatta,HEATHER KING PARK,150.94911164842796,-33.89582681266584
Parramatta,CAYLEY PLACE RESERVE,150.90174964504084,-33.89247995866302
Parramatta,NUGENT PARK,150.9998747013285,-33.884017199977805
Parramatta,,150.93718147887242,-33.89164417501675
Parramatta,,150.93687567258678,-33.893312192181014
Parramatta,,150.9397115524291,-33.8938849552192
Parramatta,ST JOHNS PARK BAPTIST CHURCH,150.90197787731015,-33.890148974672265
Parramatta,SERBIAN ORTHODOX CHURCH,150.9249617993688,-33.898403688197696
Parramatta,NEW COVENANT PENTECOSTAL CHURCH,150.92092026363417,-33.88768918665907
Parramatta,,150.95197073624564,-33.87438628219464
Parramatta,CABRAMATTA RUSSIAN ORTHODOX,150.93069828895793,-33.89484844817815
Parramatta,FAIRFIELD STORM PLANT SEWERAGE TREATMENT PLANT,150.9517614269878,-33.88104566773864
Parramatta,LANSVALE POST OFFICE,150.95376009046012,-33.897152558458664
Parramatta,MOUNT PRICHARD POST OFFICE,150.9026635766379,-33.89558808453407
Parramatta,TOM UREN LOOKOUT,150.9691891522332,-33.89314006648743
Parramatta,AVENEL PARK,150.93748536635658,-33.88131857596922
Parramatta,EMERSON STREET RESERVE,150.91150791461482,-33.85196095963898
Parramatta,SPANISH SEVENTH DAY ADVENTIST CHURCH,150.90958875294356,-33.85288694737186
Parramatta,SHAKESPEARE PARK,150.9063854387938,-33.85350233326881
Parramatta,LOCKE PARK,150.9028469173975,-33.85144088683303
Parramatta,CORIO PARK,150.91135859215677,-33.861321702558335
Parramatta,CURRAN PARK,150.91465608208765,-33.860767334755806
Parramatta,WETHERILL PARK,150.90803471241776,-33.84737521100176
Parramatta,TIMBERTOP RESERVE,150.91117604999945,-33.80019001378242
Parramatta,,150.90232411946172,-33.781609127365016
Parramatta,,150.90089943813348,-33.78363579294748
Parramatta,GIRINYA RESERVE,150.9017488293706,-33.78785340831336
Parramatta,,150.91282506311197,-33.78671529669067
Parramatta,,150.9112011848611,-33.78538846658206
Parramatta,,150.9082969540054,-33.784375169483646
Parramatta,,150.9059955061801,-33.78390961561596
Parramatta,,150.90574889797338,-33.781910352371575
Parramatta,,150.91155731476894,-33.78185552854056
Parramatta,,150.91084492020596,-33.77851430419446
Parramatta,,150.9120778175092,-33.77670673518522
Parramatta,ALPHA PARK,150.90461731176953,-33.771756090867385
Parramatta,BILLY GOAT HILL RESERVE,150.91648037717334,-33.76682172470209
Parramatta,,150.90086384239038,-33.75185202199457
Parramatta,,150.90001580491437,-33.74939070149965
Parramatta,,150.9173863038829,-33.75420378450608
Parramatta,KINGSFORD RESERVE,150.92470163738102,-33.751693243133985
Parramatta,STUART MOULD PARK,150.92843635442867,-33.75820748362911
Parramatta,,150.93378664929398,-33.75540045809547
Parramatta,MACDONALD PARK,150.93476671665883,-33.75974330042324
Parramatta,,150.93283309660308,-33.7532290414427
Parramatta,PEARCE RESERVE,150.94395753933247,-33.752540410871134
Parramatta,,150.94303060102845,-33.760378738338346
Parramatta,,150.94424899413315,-33.760405200066
Parramatta,CAMILLO PARK,150.93395827332733,-33.76674151502286
Parramatta,LINDEN PARK,150.93669002854682,-33.7668740654203
Parramatta,,150.93862610459655,-33.76525654181188
Parramatta,,150.9303247595813,-33.76488541528216
Parramatta,,150.93096128333377,-33.76491192191959
Parramatta,,150.9302187251401,-33.76918107128866
Parramatta,,150.92348219594246,-33.77066607954255
Parramatta,,150.92250085476644,-33.7681205154271
Parramatta,CHRISTIES CORNER,150.9223682149215,-33.764938545048246
Parramatta,,150.93480704562526,-33.77262814281113
Parramatta,,150.92289877519968,-33.77562464883571
Parramatta,,150.9406152028077,-33.76196849174179
Parramatta,NOAKES PARK,150.93525779957355,-33.762790559960465
Parramatta,,150.93406433471796,-33.764434589848925
Parramatta,SOLDIERS SETTLEMENT RESERVE,150.93553579940792,-33.77998947918161
Parramatta,,150.9364990053949,-33.786997545339936
Parramatta,,150.92919530777453,-33.78552647573023
Parramatta,,150.9298106402695,-33.78598119200198
Parramatta,MAUREEN CAIRD RESERVE,150.92494153157938,-33.78683719802875
Parramatta,EL ALAMEIN RESERVE,150.92264069281183,-33.782717980457015
Parramatta,,150.91779834223908,-33.78488464585355
Parramatta,TOPAZ PARK,150.92170437879116,-33.7873989528396
Parramatta,,150.9277237802026,-33.778063693829644
Parramatta,,150.94040498804807,-33.78608805099461
Parramatta,TONGA PARK,150.94411150428402,-33.78313559427777
Parramatta,HIMALAYA PARK,150.92103392656878,-33.790705594498846
Parramatta,JAMBEROO PARK,150.92391738747676,-33.79333659391785
Parramatta,SNOWY RESERVE,150.92834051137442,-33.793420515145634
Parramatta,PROSPECT PARK,150.9239454364732,-33.79798289373911
Parramatta,VALENCIA PARK,150.9314003385221,-33.79765902550719
Parramatta,OKLAHOMA PARK,150.9350032403782,-33.79719904788865
Parramatta,METELLA RESERVE,150.93041219440454,-33.80080979214883
Parramatta,BOOTHTOWN RESERVE,150.92945134559685,-33.82869981730447
Parramatta,KIPPAX STREET PARK,150.9376367944657,-33.826674701580025
Parramatta,BRADMAN STREET PARK,150.94056219861264,-33.826702795027686
Parramatta,HOPMAN STREET PARK,150.9457942042197,-33.83066838813427
Parramatta,KOOTINGAL STREET PARK,150.94722864754007,-33.82158391440005
Parramatta,TAIT STREET PARK,150.94612950219613,-33.84659850039246
Parramatta,CHIFLEY STREET RESERVE,150.93906094668628,-33.848499626019304
Parramatta,,150.93343922316288,-33.84440730954113
Parramatta,HINKLER PARK,150.92899139469665,-33.848154638436
Parramatta,THORLEY PARK,150.93978153478295,-33.85672556576186
Parramatta,BEAUMONT PARK,150.91853039463547,-33.85539569602988
Parramatta,CHARLES PARK,150.92133112699398,-33.856978304876435
Parramatta,GARRAN PARK,150.9306752786119,-33.86808764293516
Parramatta,TYRELL PARK,150.9324593345628,-33.86297881986505
Parramatta,FAIRFIELD HEIGHTS PARK,150.94397518044804,-33.86662784064907
Parramatta,KINTA PARK,150.94230947573922,-33.86979157889655
Parramatta,PERCY PARK,150.93381100441798,-33.866222489862686
Parramatta,,150.96568846697835,-33.755771961040026
Parramatta,PIED PIPER PLAYGROUND,150.95283550035222,-33.763488952571386
Parramatta,BRUCE COLE RESERVE,150.9652079976587,-33.77115173961739
Parramatta,ARTHUR WRIGHT PARK,150.96108385015566,-33.77019392012233
Parramatta,CAROLINE CHISHOLM PARK,150.96868100222642,-33.773702233846606
Parramatta,CASUARINA PARK,150.97441948158388,-33.779534646723
Parramatta,THIRD SETTLEMENT RESERVE,150.97532575863633,-33.78331955327831
Parramatta,ONE TREE HILL RESERVE,150.96834245055203,-33.77833528458123
Parramatta,GALLERY GARDENS,150.97066141372878,-33.78569185242653
Parramatta,,150.9729803149217,-33.78787746798294
Parramatta,,150.95824086104616,-33.78689145722725
Parramatta,,150.9640459163459,-33.80244007179821
Parramatta,PARSONS PARK,150.96718639244327,-33.79803719738281
Parramatta,BIRK PARK,150.9705323240258,-33.794250713700414
Parramatta,,150.97408383506112,-33.79877090831439
Parramatta,,150.9728828584932,-33.81236202277149
Parramatta,LYTTON STREET PARK,150.97390899236413,-33.8117327243561
Parramatta,SHANNONS PADDOCK,150.97757035657895,-33.8049737223262
Parramatta,MONTEREY STREET PARK,150.97014204106912,-33.820162047909534
Parramatta,GALLARD RESERVE,150.95982509215196,-33.82415188861684
Parramatta,HANBURY STREET PARK,150.95695427862483,-33.82513814100554
Parramatta,GREGORY STREET PARK,150.95376932334457,-33.814894965276835
Parramatta,BEECHWOOD AVENUE PARK,150.95766219149291,-33.83253859708278
Parramatta,HEWITT AVENUE RESERVE,150.9569206277343,-33.83390853486547
Parramatta,LAWSON SQUARE,150.97920550329675,-33.83816726813141
Parramatta,ARNETT PARK,150.97415015049205,-33.84579090892511
Parramatta,VALE STREET PARK,150.95813548956164,-33.84143454918961
Parramatta,WOODPARK RESERVE,150.96125256095254,-33.840802471987445
Parramatta,LINNWOOD MUSEUM,150.97625690914077,-33.85470035168784
Parramatta,CARRINGTON ROAD PARK,150.97953374590492,-33.858423513754566
Parramatta,SOUTHERN CROSS CARE JOHN WOODWARD RESIDENTIAL AGED CARE,150.97061641531957,-33.839360866561336
Parramatta,HARRY CARR RESERVE,150.9852658795632,-33.7585828863946
Parramatta,,151.00066471482364,-33.76231298605587
Parramatta,,150.99119328450638,-33.77032344982405
Parramatta,GAIL MEAGHER PARK,150.98960022385964,-33.7715873082929
Parramatta,,150.99131973945063,-33.77226975378225
Parramatta,WINSTON HILLS LIONS PARK,150.98944856218853,-33.776541538265114
Parramatta,,150.99620011481102,-33.77353352231049
Parramatta,,150.99387372077027,-33.773179678619414
Parramatta,,150.981924259894,-33.77433246375396
Parramatta,TIMBERGETTERS RESERVE,150.97978375154005,-33.77316029824914
Parramatta,,150.996481817501,-33.77676635455965
Parramatta,,150.99374043503659,-33.77575416883371
Parramatta,BARNETT PARK,150.97773687189326,-33.78084016994341
Parramatta,YANA YIRABANA,150.9873074977774,-33.799402438519
Parramatta,,150.99188731121686,-33.79989733989278
Parramatta,,150.98020261170254,-33.79955102523613
Parramatta,ARRUNGA GARDENS,150.9799797935795,-33.798709585822294
Parramatta,HOSPITAL FARM RESERVE,150.99461042464324,-33.798635148811236
Parramatta,BURLINGTON MEMORIAL PARK,150.99673938784915,-33.79712547103775
Parramatta,WILLSFORD HOMES PARK,150.99517975441242,-33.79521987269508
Parramatta,AUSTRAL AVENUE RESERVE,150.98280251489953,-33.81153290824907
Parramatta,NOLLER PARK,151.00011978599255,-33.822743476359484
Parramatta,YOUNG PARK,150.99126687898604,-33.83015166834925
Parramatta,MERRYLANDS MEMORIAL PARK,150.98655265871557,-33.833811912137925
Parramatta,,150.99376782017805,-33.84491378283685
Parramatta,,150.9942791699839,-33.84475110507348
Parramatta,ELIZABETH STREET PARK,150.9865159337901,-33.84972435687217
Parramatta,SURREY STREET RESERVE,150.98528522388457,-33.84968424313469
Parramatta,MAUNDER RESERVE,150.9845169927384,-33.84942227089946
Parramatta,WARNOCK PARK,150.9836570337203,-33.85258279937376
Parramatta,THE ESPLANADE RESERVE,150.98265751423625,-33.84951525388618
Parramatta,FREDERICK NEWBY RESERVE,150.994512188477,-33.861075632436304
Parramatta,,150.9255696462024,-33.79977394177939
Parramatta,CUMBERLAND COUNTRY GOLF COURSE,150.9436693112803,-33.82268988990612
Parramatta,PARRAMATTA GOLF COURSE,150.99326476182236,-33.812982931059786
Parramatta,WOODVILLE GOLF COURSE,150.99631190475824,-33.864434220938065
Parramatta,DAISY STREET PARK,150.93582236917004,-33.82219698758958
Parramatta,NORTHMEAD POST OFFICE,150.996525265418,-33.78925664778777
Parramatta,LOMOND RESERVE,150.97922441732507,-33.78018787934899
Parramatta,GABBIE STADIUM,150.939911852483,-33.767077314889235
Parramatta,PATRICIAN BROTHERS COLLEGE BLACKTOWN,150.90873548098443,-33.77408521059323
Parramatta,WINSTON HILLS SHOPPING CENTRE,150.96892431092115,-33.77231145404067
Parramatta,MITCHELL RESERVE,150.91745319333722,-33.78260670164379
Parramatta,,150.93962427930262,-33.77713098274899
Parramatta,JASPER ROAD RESERVE,150.97411977126575,-33.7539044682292
Parramatta,WETHERILL PARK TAFE COLLEGE,150.91540632177527,-33.84933504213761
Parramatta,FOX HILL GOLF COURSE,150.93352689064983,-33.80361876289939
Parramatta,BLACKTOWN HOSPITAL,150.91693003697367,-33.77552336434013
Parramatta,MCCREDIE PARK,150.972060261306,-33.8549836852909
Parramatta,HYLAND ROAD PARK,150.92160951310396,-33.83501690438265
Parramatta,ALPHA ROAD PARK,150.93178431979703,-33.833010783532345
Parramatta,JONES PARK,150.99252914131762,-33.82188502336688
Parramatta,M J BENNETT RESERVE,150.98250181823124,-33.813134744644216
Parramatta,CUMBERLAND HOSPITAL,150.99793199211868,-33.80093480414693
Parramatta,ROBERTA STREET PARK,150.93889191339417,-33.82131538933364
Parramatta,JOHN CURTIN RESERVE,150.99096281094046,-33.78139544361436
Parramatta,MOXHAM PARK,150.99369453921042,-33.78168397639546
Parramatta,JASPER OVAL,150.98161044063602,-33.75678013091779
Parramatta,INTERNATIONAL PEACE PARK,150.92916759115477,-33.77317081281368
Parramatta,ARTHUR PHILLIP PARK,150.98793719074047,-33.794742002532
Parramatta,PALESTINE PARK,150.9686232378587,-33.78006063515431
Parramatta,MCCOY PARK,150.9506369770006,-33.77953576746639
Parramatta,RYAN PARK,150.99130089728752,-33.870507029856036
Parramatta,ALDERSON PARK,150.97707742762634,-33.82279622096736
Parramatta,WENTWORTHVILLE POST OFFICE,150.97041932404792,-33.807247292289425
Parramatta,KING PARK,150.9845441802505,-33.83797376208763
