sa4_name,name,x,y
Inner_west,TILLMAN PARK,151.1644449618413,-33.91691034428188
Inner_west,GOUGH WHITLAM PARK,151.15303885325284,-33.92398576620187
Inner_west,MACKEY PARK,151.15511659631784,-33.92162858920388
Inner_west,KENDRICK PARK,151.1575141117763,-33.92732171135058
Inner_west,ENMORE PARK,151.16940100319636,-33.904509054554715
Inner_west,HENSON PARK,151.15819410141205,-33.90433281426725
Inner_west,CAMDENVILLE PARK,151.17687305408407,-33.90913340187736
Inner_west,SYDNEY PARK,151.18507604615218,-33.91042332720821
Inner_west,ERSKINEVILLE OVAL,151.19077800629836,-33.90199186206201
Inner_west,HARRY NOBLE RESERVE,151.18962076600664,-33.90096447326231
Inner_west,ST STEPHENS CEMETERY,151.17976971034528,-33.89479063954886
Inner_west,O'DEA RESERVE,151.17369959903607,-33.89063680275652
Inner_west,DR H J FOLEY PARK,151.18660634959488,-33.88038040542942
Inner_west,ST JOHNS OVAL,151.18217551725374,-33.8868228088218
Inner_west,ST PAULS OVAL,151.18853069185042,-33.88979530015789
Inner_west,THE UNIVERSITY OF SYDNEY CAMPERDOWN CAMPUS,151.18404387919574,-33.88809274495354
Inner_west,FISHER LIBRARY SYDNEY UNIVERSITY,151.19049355206874,-33.886316917424516
Inner_west,,151.1936031297135,-33.882700490025925
Inner_west,FEDERAL PARK,151.17632210115067,-33.8742170957
Inner_west,,151.17676094164165,-33.87699110670662
Inner_west,BICENTENNIAL PARK,151.17824861283762,-33.872869361563914
Inner_west,JUBILEE PARK,151.17809326717548,-33.87455097693455
Inner_west,SMITH HOGAN PARK,151.17447713493192,-33.879456972618826
Inner_west,COHEN PARK,151.1695304073097,-33.875824498920956
Inner_west,GRAY STREET RESERVE,151.1709926561831,-33.87635322091018
Inner_west,HINSBY PARK,151.1728736852689,-33.878833778826696
Inner_west,ANNANDALE POST OFFICE,151.17045021927856,-33.88116966599069
Inner_west,ALEXANDRIA PARK,151.19801154369836,-33.90008092984039
Inner_west,PERRY PARK,151.1964001160973,-33.908293844260676
Inner_west,HASLAMS FIELD,151.05606178730443,-33.842646757073275
Inner_west,BLANKERS KOEN PARK,151.0514132015418,-33.84269449864887
Inner_west,FIG TREE GROVE,151.06611297233977,-33.848685520785985
Inner_west,LAKE NORTHAM,151.19320416992952,-33.88518713363017
Inner_west,TEMPE RECREATION RESERVE,151.1614520951148,-33.92908969486425
Inner_west,JETS SPORTS CLUB,151.15966174646542,-33.92927208457734
Inner_west,BUS AND TRUCK MUSEUM,151.1592814141471,-33.923656483084784
Inner_west,COOKS RIVER MOTOR BOAT CLUB,151.15955029787796,-33.92752182308848
Inner_west,CANTERBURY VELODROME,151.1539447000123,-33.92538078526932
Inner_west,WATERWORTH PARK,151.15203313090177,-33.92606171633484
Inner_west,GREEN STREET PARK,151.1571213279099,-33.924331417029194
Inner_west,,151.0793125584098,-33.92731046142431
Inner_west,HAROLD BULL RESERVE,151.0839396124533,-33.924475378223526
Inner_west,LAKEMBA FIRE STATION,151.07932995698025,-33.92406641503147
Inner_west,ST BASILS LAKEMBA,151.08027753048466,-33.926326521307494
Inner_west,ST JOSEPH'S CHURCH,151.08941882724002,-33.92431913656518
Inner_west,,151.0908015114304,-33.9245130991126
Inner_west,KEN MCLEAN RESERVE,151.09329932468862,-33.927584086967606
Inner_west,VIKING STREET RESERVE,151.1044679860896,-33.92305656870178
